			Stock 1			Stock 2			Stock 3			Stock 4
			17			20			5			58
			17			5			20			58
			20			5			17			58
			18			19			5			58
			18			5			19			58
			19			5			18			58
			6			30			6			58
			6			29			7			58
			7			29			6			58
			6			28			8			58
			8			28			6			58
			9			27			6			58
			10			26			6			58
			11			25			6			58
			12			24			6			58
			13			23			6			58
			13			6			23			58
			14			22			6			58
			14			6			22			58
			15			21			6			58
			15			6			21			58
			16			20			6			58
			16			6			20			58
			17			19			6			58
			17			6			19			58
			19			6			17			58
			18			18			6			58
			18			6			18			58
			7			28			7			58
			7			27			8			58
			8			27			7			58
			7			26			9			58
			9			26			7			58
			7			25			10			58
			10			25			7			58
			7			24			11			58
			11			24			7			58
			12			23			7			58
			13			22			7			58
			13			7			22			58
			14			21			7			58
			14			7			21			58
			15			20			7			58
			15			7			20			58
			16			19			7			58
			16			7			19			58
			19			16			7			58
			19			7			16			58
			17			18			7			58
			17			7			18			58
			18			17			7			58
			18			7			17			58
			8			26			8			58
			8			25			9			58
			9			25			8			58
			8			24			10			58
			10			24			8			58
			8			23			11			58
			11			23			8			58
			8			22			12			58
			12			22			8			58
			12			8			22			58
			8			21			13			58
			13			21			8			58
			13			8			21			58
			14			20			8			58
			14			8			20			58
			15			19			8			58
			15			8			19			58
			19			15			8			58
			19			8			15			58
			16			18			8			58
			16			8			18			58
			18			16			8			58
			18			8			16			58
			17			17			8			58
			17			8			17			58
			9			24			9			58
			9			23			10			58
			10			23			9			58
			9			22			11			58
			11			22			9			58
			9			21			12			58
			12			21			9			58
			12			9			21			58
			9			20			13			58
			13			20			9			58
			13			9			20			58
			9			19			14			58
			14			19			9			58
			14			9			19			58
			19			14			9			58
			19			9			14			58
			9			18			15			58
			15			18			9			58
			15			9			18			58
			18			15			9			58
			18			9			15			58
			16			17			9			58
			16			9			17			58
			17			16			9			58
			17			9			16			58
			10			22			10			58
			10			21			11			58
			11			21			10			58
			10			20			12			58
			12			20			10			58
			12			10			20			58
			10			19			13			58
			13			19			10			58
			13			10			19			58
			19			13			10			58
			19			10			13			58
			10			18			14			58
			10			14			18			58
			14			18			10			58
			14			10			18			58
			18			14			10			58
			18			10			14			58
			10			17			15			58
			10			15			17			58
			15			17			10			58
			15			10			17			58
			17			15			10			58
			17			10			15			58
			10			16			16			58
			16			16			10			58
			16			10			16			58
			11			20			11			58
			11			11			20			58
			11			19			12			58
			11			12			19			58
			12			19			11			58
			12			11			19			58
			19			12			11			58
			19			11			12			58
			11			18			13			58
			11			13			18			58
			13			18			11			58
			13			11			18			58
			18			13			11			58
			18			11			13			58
			11			17			14			58
			11			14			17			58
			14			17			11			58
			14			11			17			58
			17			14			11			58
			17			11			14			58
			11			16			15			58
			11			15			16			58
			15			16			11			58
			15			11			16			58
			16			15			11			58
			16			11			15			58
			12			18			12			58
			12			12			18			58
			18			12			12			58
			12			17			13			58
			12			13			17			58
			13			17			12			58
			13			12			17			58
			17			13			12			58
			17			12			13			58
			12			16			14			58
			12			14			16			58
			14			16			12			58
			14			12			16			58
			16			14			12			58
			16			12			14			58
			12			15			15			58
			15			15			12			58
			15			12			15			58
			13			16			13			58
			13			13			16			58
			16			13			13			58
			13			15			14			58
			13			14			15			58
			14			15			13			58
			14			13			15			58
			15			14			13			58
			15			13			14			58
			14			14			14			58
			3			38			0			59
			4			37			0			59
			5			36			0			59
			6			35			0			59
			7			34			0			59
			8			33			0			59
			9			32			0			59
			10			31			0			59
			11			30			0			59
			12			29			0			59
			13			28			0			59
			14			27			0			59
			15			26			0			59
			15			0			26			59
			16			25			0			59
			16			0			25			59
			17			24			0			59
			17			0			24			59
			18			23			0			59
			18			0			23			59
			19			0			22			59
			20			0			21			59
			3			37			1			59
			4			36			1			59
			5			35			1			59
			6			34			1			59
			7			33			1			59
			8			32			1			59
			9			31			1			59
			10			30			1			59
			11			29			1			59
			12			28			1			59
			13			27			1			59
			14			26			1			59
			14			1			26			59
			15			25			1			59
			15			1			25			59
			16			24			1			59
			16			1			24			59
			17			23			1			59
			17			1			23			59
			18			22			1			59
			18			1			22			59
			19			1			21			59
			20			1			20			59
			4			35			2			59
			5			34			2			59
			6			33			2			59
			7			32			2			59
			8			31			2			59
			9			30			2			59
			10			29			2			59
			11			28			2			59
			12			27			2			59
			13			26			2			59
			14			25			2			59
			14			2			25			59
			15			24			2			59
			15			2			24			59
			16			23			2			59
			16			2			23			59
			17			22			2			59
			17			2			22			59
			18			21			2			59
			18			2			21			59
			19			2			20			59
			20			2			19			59
			4			34			3			59
			5			33			3			59
			6			32			3			59
			7			31			3			59
			8			30			3			59
			9			29			3			59
			10			28			3			59
			11			27			3			59
			12			26			3			59
			13			25			3			59
			14			24			3			59
			14			3			24			59
			15			23			3			59
			15			3			23			59
			16			22			3			59
			16			3			22			59
			17			21			3			59
			17			3			21			59
			18			20			3			59
			18			3			20			59
			20			3			18			59
			19			3			19			59
			5			32			4			59
			6			31			4			59
			7			30			4			59
			8			29			4			59
			9			28			4			59
			10			27			4			59
			11			26			4			59
			12			25			4			59
			13			24			4			59
			13			4			24			59
			14			23			4			59
			14			4			23			59
			15			22			4			59
			15			4			22			59
			16			21			4			59
			16			4			21			59
			17			20			4			59
			17			4			20			59
			20			4			17			59
			18			19			4			59
			18			4			19			59
			19			4			18			59
			5			31			5			59
			6			30			5			59
			7			29			5			59
			8			28			5			59
			9			27			5			59
			10			26			5			59
			11			25			5			59
			12			24			5			59
			13			23			5			59
			13			5			23			59
			14			22			5			59
			14			5			22			59
			15			21			5			59
			15			5			21			59
			16			20			5			59
			16			5			20			59
			20			5			16			59
			17			19			5			59
			17			5			19			59
			19			5			17			59
			18			18			5			59
			18			5			18			59
			6			29			6			59
			6			28			7			59
			7			28			6			59
			8			27			6			59
			9			26			6			59
			10			25			6			59
			11			24			6			59
			12			23			6			59
			13			22			6			59
			13			6			22			59
			14			21			6			59
			14			6			21			59
			15			20			6			59
			15			6			20			59
			16			19			6			59
			16			6			19			59
			19			16			6			59
			19			6			16			59
			17			18			6			59
			17			6			18			59
			18			17			6			59
			18			6			17			59
			7			27			7			59
			7			26			8			59
			8			26			7			59
			7			25			9			59
			9			25			7			59
			7			24			10			59
			10			24			7			59
			11			23			7			59
			12			22			7			59
			13			21			7			59
			13			7			21			59
			14			20			7			59
			14			7			20			59
			15			19			7			59
			15			7			19			59
			19			15			7			59
			19			7			15			59
			16			18			7			59
			16			7			18			59
			18			16			7			59
			18			7			16			59
			17			17			7			59
			17			7			17			59
			8			25			8			59
			8			24			9			59
			9			24			8			59
			8			23			10			59
			10			23			8			59
			8			22			11			59
			11			22			8			59
			8			21			12			59
			12			21			8			59
			12			8			21			59
			13			20			8			59
			13			8			20			59
			14			19			8			59
			14			8			19			59
			19			14			8			59
			19			8			14			59
			15			18			8			59
			15			8			18			59
			18			15			8			59
			18			8			15			59
			16			17			8			59
			16			8			17			59
			17			16			8			59
			17			8			16			59
			9			23			9			59
			9			22			10			59
			10			22			9			59
			9			21			11			59
			11			21			9			59
			9			20			12			59
			12			20			9			59
			12			9			20			59
			9			19			13			59
			13			19			9			59
			13			9			19			59
			19			13			9			59
			19			9			13			59
			9			18			14			59
			14			18			9			59
			14			9			18			59
			18			14			9			59
			18			9			14			59
			15			17			9			59
			15			9			17			59
			17			15			9			59
			17			9			15			59
			16			16			9			59
			16			9			16			59
			10			21			10			59
			10			20			11			59
			11			20			10			59
			10			19			12			59
			12			19			10			59
			12			10			19			59
			19			12			10			59
			19			10			12			59
			10			18			13			59
			13			18			10			59
			13			10			18			59
			18			13			10			59
			18			10			13			59
			10			17			14			59
			10			14			17			59
			14			17			10			59
			14			10			17			59
			17			14			10			59
			17			10			14			59
			10			16			15			59
			10			15			16			59
			15			16			10			59
			15			10			16			59
			16			15			10			59
			16			10			15			59
			11			19			11			59
			11			11			19			59
			19			11			11			59
			11			18			12			59
			11			12			18			59
			12			18			11			59
			12			11			18			59
			18			12			11			59
			18			11			12			59
			11			17			13			59
			11			13			17			59
			13			17			11			59
			13			11			17			59
			17			13			11			59
			17			11			13			59
			11			16			14			59
			11			14			16			59
			14			16			11			59
			14			11			16			59
			16			14			11			59
			16			11			14			59
			11			15			15			59
			15			15			11			59
			15			11			15			59
			12			17			12			59
			12			12			17			59
			17			12			12			59
			12			16			13			59
			12			13			16			59
			13			16			12			59
			13			12			16			59
			16			13			12			59
			16			12			13			59
			12			15			14			59
			12			14			15			59
			14			15			12			59
			14			12			15			59
			15			14			12			59
			15			12			14			59
			13			15			13			59
			13			13			15			59
			15			13			13			59
			13			14			14			59
			14			14			13			59
			14			13			14			59
			3			37			0			60
			4			36			0			60
			5			35			0			60
			6			34			0			60
			7			33			0			60
			8			32			0			60
			9			31			0			60
			10			30			0			60
			11			29			0			60
			12			28			0			60
			13			27			0			60
			14			26			0			60
			15			25			0			60
			15			0			25			60
			16			24			0			60
			16			0			24			60
			17			23			0			60
			17			0			23			60
			18			22			0			60
			18			0			22			60
			19			0			21			60
			20			0			20			60
			4			35			1			60
			5			34			1			60
			6			33			1			60
			7			32			1			60
			8			31			1			60
			9			30			1			60
			10			29			1			60
			11			28			1			60
			12			27			1			60
			13			26			1			60
			14			25			1			60
			14			1			25			60
			15			24			1			60
			15			1			24			60
			16			23			1			60
			16			1			23			60
			17			22			1			60
			17			1			22			60
			18			21			1			60
			18			1			21			60
			19			1			20			60
			20			1			19			60
			4			34			2			60
			5			33			2			60
			6			32			2			60
			7			31			2			60
			8			30			2			60
			9			29			2			60
			10			28			2			60
			11			27			2			60
			12			26			2			60
			13			25			2			60
			14			24			2			60
			14			2			24			60
			15			23			2			60
			15			2			23			60
			16			22			2			60
			16			2			22			60
			17			21			2			60
			17			2			21			60
			18			20			2			60
			18			2			20			60
			20			2			18			60
			19			2			19			60
			5			32			3			60
			6			31			3			60
			7			30			3			60
			8			29			3			60
			9			28			3			60
			10			27			3			60
			11			26			3			60
			12			25			3			60
			13			24			3			60
			14			23			3			60
			14			3			23			60
			15			22			3			60
			15			3			22			60
			16			21			3			60
			16			3			21			60
			17			20			3			60
			17			3			20			60
			20			3			17			60
			18			19			3			60
			18			3			19			60
			19			3			18			60
			5			31			4			60
			6			30			4			60
			7			29			4			60
			8			28			4			60
			9			27			4			60
			10			26			4			60
			11			25			4			60
			12			24			4			60
			13			23			4			60
			13			4			23			60
			14			22			4			60
			14			4			22			60
			15			21			4			60
			15			4			21			60
			16			20			4			60
			16			4			20			60
			20			4			16			60
			17			19			4			60
			17			4			19			60
			19			4			17			60
			18			18			4			60
			18			4			18			60
			6			29			5			60
			7			28			5			60
			8			27			5			60
			9			26			5			60
			10			25			5			60
			11			24			5			60
			12			23			5			60
			13			22			5			60
			13			5			22			60
			14			21			5			60
			14			5			21			60
			15			20			5			60
			15			5			20			60
			20			5			15			60
			16			19			5			60
			16			5			19			60
			19			16			5			60
			19			5			16			60
			17			18			5			60
			17			5			18			60
			18			17			5			60
			18			5			17			60
			6			28			6			60
			7			27			6			60
			8			26			6			60
			9			25			6			60
			10			24			6			60
			11			23			6			60
			12			22			6			60
			13			21			6			60
			13			6			21			60
			14			20			6			60
			14			6			20			60
			15			19			6			60
			15			6			19			60
			19			15			6			60
			19			6			15			60
			16			18			6			60
			16			6			18			60
			18			16			6			60
			18			6			16			60
			17			17			6			60
			17			6			17			60
			7			26			7			60
			7			25			8			60
			8			25			7			60
			7			24			9			60
			9			24			7			60
			10			23			7			60
			11			22			7			60
			12			21			7			60
			13			20			7			60
			13			7			20			60
			14			19			7			60
			14			7			19			60
			19			14			7			60
			19			7			14			60
			15			18			7			60
			15			7			18			60
			18			15			7			60
			18			7			15			60
			16			17			7			60
			16			7			17			60
			17			16			7			60
			17			7			16			60
			8			24			8			60
			8			23			9			60
			9			23			8			60
			8			22			10			60
			10			22			8			60
			8			21			11			60
			11			21			8			60
			12			20			8			60
			12			8			20			60
			13			19			8			60
			13			8			19			60
			19			13			8			60
			19			8			13			60
			14			18			8			60
			14			8			18			60
			18			14			8			60
			18			8			14			60
			15			17			8			60
			15			8			17			60
			17			15			8			60
			17			8			15			60
			16			16			8			60
			16			8			16			60
			9			22			9			60
			9			21			10			60
			10			21			9			60
			9			20			11			60
			11			20			9			60
			9			19			12			60
			12			19			9			60
			12			9			19			60
			19			12			9			60
			19			9			12			60
			9			18			13			60
			13			18			9			60
			13			9			18			60
			18			13			9			60
			18			9			13			60
			14			17			9			60
			14			9			17			60
			17			14			9			60
			17			9			14			60
			15			16			9			60
			15			9			16			60
			16			15			9			60
			16			9			15			60
			10			20			10			60
			10			19			11			60
			11			19			10			60
			19			11			10			60
			19			10			11			60
			10			18			12			60
			12			18			10			60
			12			10			18			60
			18			12			10			60
			18			10			12			60
			10			17			13			60
			13			17			10			60
			13			10			17			60
			17			13			10			60
			17			10			13			60
			10			16			14			60
			10			14			16			60
			14			16			10			60
			14			10			16			60
			16			14			10			60
			16			10			14			60
			10			15			15			60
			15			15			10			60
			15			10			15			60
			11			18			11			60
			11			11			18			60
			18			11			11			60
			11			17			12			60
			11			12			17			60
			12			17			11			60
			12			11			17			60
			17			12			11			60
			17			11			12			60
			11			16			13			60
			11			13			16			60
			13			16			11			60
			13			11			16			60
			16			13			11			60
			16			11			13			60
			11			15			14			60
			11			14			15			60
			14			15			11			60
			14			11			15			60
			15			14			11			60
			15			11			14			60
			12			16			12			60
			12			12			16			60
			16			12			12			60
			12			15			13			60
			12			13			15			60
			13			15			12			60
			13			12			15			60
			15			13			12			60
			15			12			13			60
			12			14			14			60
			14			14			12			60
			14			12			14			60
			13			14			13			60
			13			13			14			60
			14			13			13			60
			4			35			0			61
			5			34			0			61
			6			33			0			61
			7			32			0			61
			8			31			0			61
			9			30			0			61
			10			29			0			61
			11			28			0			61
			12			27			0			61
			13			26			0			61
			14			25			0			61
			15			24			0			61
			15			0			24			61
			16			23			0			61
			16			0			23			61
			17			22			0			61
			17			0			22			61
			18			21			0			61
			18			0			21			61
			19			0			20			61
			20			0			19			61
			4			34			1			61
			5			33			1			61
			6			32			1			61
			7			31			1			61
			8			30			1			61
			9			29			1			61
			10			28			1			61
			11			27			1			61
			12			26			1			61
			13			25			1			61
			14			24			1			61
			14			1			24			61
			15			23			1			61
			15			1			23			61
			16			22			1			61
			16			1			22			61
			17			21			1			61
			17			1			21			61
			18			20			1			61
			18			1			20			61
			20			1			18			61
			19			1			19			61
			5			32			2			61
			6			31			2			61
			7			30			2			61
			8			29			2			61
			9			28			2			61
			10			27			2			61
			11			26			2			61
			12			25			2			61
			13			24			2			61
			14			23			2			61
			14			2			23			61
			15			22			2			61
			15			2			22			61
			16			21			2			61
			16			2			21			61
			17			20			2			61
			17			2			20			61
			20			2			17			61
			18			19			2			61
			18			2			19			61
			19			2			18			61
			5			31			3			61
			6			30			3			61
			7			29			3			61
			8			28			3			61
			9			27			3			61
			10			26			3			61
			11			25			3			61
			12			24			3			61
			13			23			3			61
			14			22			3			61
			14			3			22			61
			15			21			3			61
			15			3			21			61
			16			20			3			61
			16			3			20			61
			20			3			16			61
			17			19			3			61
			17			3			19			61
			19			3			17			61
			18			18			3			61
			18			3			18			61
			6			29			4			61
			7			28			4			61
			8			27			4			61
			9			26			4			61
			10			25			4			61
			11			24			4			61
			12			23			4			61
			13			22			4			61
			13			4			22			61
			14			21			4			61
			14			4			21			61
			15			20			4			61
			15			4			20			61
			20			4			15			61
			16			19			4			61
			16			4			19			61
			19			16			4			61
			19			4			16			61
			17			18			4			61
			17			4			18			61
			18			17			4			61
			18			4			17			61
			6			28			5			61
			7			27			5			61
			8			26			5			61
			9			25			5			61
			10			24			5			61
			11			23			5			61
			12			22			5			61
			13			21			5			61
			13			5			21			61
			14			20			5			61
			14			5			20			61
			20			5			14			61
			15			19			5			61
			15			5			19			61
			19			15			5			61
			19			5			15			61
			16			18			5			61
			16			5			18			61
			18			16			5			61
			18			5			16			61
			17			17			5			61
			17			5			17			61
			7			26			6			61
			8			25			6			61
			9			24			6			61
			10			23			6			61
			11			22			6			61
			12			21			6			61
			13			20			6			61
			13			6			20			61
			14			19			6			61
			14			6			19			61
			19			14			6			61
			19			6			14			61
			15			18			6			61
			15			6			18			61
			18			15			6			61
			18			6			15			61
			16			17			6			61
			16			6			17			61
			17			16			6			61
			17			6			16			61
			7			25			7			61
			7			24			8			61
			8			24			7			61
			9			23			7			61
			10			22			7			61
			11			21			7			61
			12			20			7			61
			13			19			7			61
			13			7			19			61
			19			13			7			61
			19			7			13			61
			14			18			7			61
			14			7			18			61
			18			14			7			61
			18			7			14			61
			15			17			7			61
			15			7			17			61
			17			15			7			61
			17			7			15			61
			16			16			7			61
			16			7			16			61
			8			23			8			61
			8			22			9			61
			9			22			8			61
			8			21			10			61
			10			21			8			61
			11			20			8			61
			12			19			8			61
			12			8			19			61
			19			12			8			61
			19			8			12			61
			13			18			8			61
			13			8			18			61
			18			13			8			61
			18			8			13			61
			14			17			8			61
			14			8			17			61
			17			14			8			61
			17			8			14			61
			15			16			8			61
			15			8			16			61
			16			15			8			61
			16			8			15			61
			9			21			9			61
			9			20			10			61
			10			20			9			61
			9			19			11			61
			11			19			9			61
			19			11			9			61
			19			9			11			61
			9			18			12			61
			12			18			9			61
			12			9			18			61
			18			12			9			61
			18			9			12			61
			13			17			9			61
			13			9			17			61
			17			13			9			61
			17			9			13			61
			14			16			9			61
			14			9			16			61
			16			14			9			61
			16			9			14			61
			15			15			9			61
			15			9			15			61
			10			19			10			61
			19			10			10			61
			10			18			11			61
			11			18			10			61
			18			11			10			61
			18			10			11			61
			10			17			12			61
			12			17			10			61
			12			10			17			61
			17			12			10			61
			17			10			12			61
			10			16			13			61
			13			16			10			61
			13			10			16			61
			16			13			10			61
			16			10			13			61
			10			15			14			61
			10			14			15			61
			14			15			10			61
			14			10			15			61
			15			14			10			61
			15			10			14			61
			11			17			11			61
			11			11			17			61
			17			11			11			61
			11			16			12			61
			11			12			16			61
			12			16			11			61
			12			11			16			61
			16			12			11			61
			16			11			12			61
			11			15			13			61
			11			13			15			61
			13			15			11			61
			13			11			15			61
			15			13			11			61
			15			11			13			61
			11			14			14			61
			14			14			11			61
			14			11			14			61
			12			15			12			61
			12			12			15			61
			15			12			12			61
			12			14			13			61
			12			13			14			61
			13			14			12			61
			13			12			14			61
			14			13			12			61
			14			12			13			61
			13			13			13			61
			4			34			0			62
			5			33			0			62
			6			32			0			62
			7			31			0			62
			8			30			0			62
			9			29			0			62
			10			28			0			62
			11			27			0			62
			12			26			0			62
			13			25			0			62
			14			24			0			62
			15			23			0			62
			15			0			23			62
			16			22			0			62
			16			0			22			62
			17			21			0			62
			17			0			21			62
			18			20			0			62
			18			0			20			62
			20			0			18			62
			19			0			19			62
			5			32			1			62
			6			31			1			62
			7			30			1			62
			8			29			1			62
			9			28			1			62
			10			27			1			62
			11			26			1			62
			12			25			1			62
			13			24			1			62
			14			23			1			62
			14			1			23			62
			15			22			1			62
			15			1			22			62
			16			21			1			62
			16			1			21			62
			17			20			1			62
			17			1			20			62
			20			1			17			62
			18			19			1			62
			18			1			19			62
			19			1			18			62
			5			31			2			62
			6			30			2			62
			7			29			2			62
			8			28			2			62
			9			27			2			62
			10			26			2			62
			11			25			2			62
			12			24			2			62
			13			23			2			62
			14			22			2			62
			14			2			22			62
			15			21			2			62
			15			2			21			62
			16			20			2			62
			16			2			20			62
			20			2			16			62
			17			19			2			62
			17			2			19			62
			19			2			17			62
			18			18			2			62
			18			2			18			62
			6			29			3			62
			7			28			3			62
			8			27			3			62
			9			26			3			62
			10			25			3			62
			11			24			3			62
			12			23			3			62
			13			22			3			62
			14			21			3			62
			14			3			21			62
			15			20			3			62
			15			3			20			62
			20			3			15			62
			16			19			3			62
			16			3			19			62
			19			16			3			62
			19			3			16			62
			17			18			3			62
			17			3			18			62
			18			17			3			62
			18			3			17			62
			6			28			4			62
			7			27			4			62
			8			26			4			62
			9			25			4			62
			10			24			4			62
			11			23			4			62
			12			22			4			62
			13			21			4			62
			13			4			21			62
			14			20			4			62
			14			4			20			62
			20			4			14			62
			15			19			4			62
			15			4			19			62
			19			15			4			62
			19			4			15			62
			16			18			4			62
			16			4			18			62
			18			16			4			62
			18			4			16			62
			17			17			4			62
			17			4			17			62
			7			26			5			62
			8			25			5			62
			9			24			5			62
			10			23			5			62
			11			22			5			62
			12			21			5			62
			13			20			5			62
			13			5			20			62
			20			5			13			62
			14			19			5			62
			14			5			19			62
			19			14			5			62
			19			5			14			62
			15			18			5			62
			15			5			18			62
			18			15			5			62
			18			5			15			62
			16			17			5			62
			16			5			17			62
			17			16			5			62
			17			5			16			62
			7			25			6			62
			8			24			6			62
			9			23			6			62
			10			22			6			62
			11			21			6			62
			12			20			6			62
			13			19			6			62
			13			6			19			62
			19			13			6			62
			19			6			13			62
			14			18			6			62
			14			6			18			62
			18			14			6			62
			18			6			14			62
			15			17			6			62
			15			6			17			62
			17			15			6			62
			17			6			15			62
			16			16			6			62
			16			6			16			62
			7			24			7			62
			8			23			7			62
			9			22			7			62
			10			21			7			62
			11			20			7			62
			12			19			7			62
			19			12			7			62
			19			7			12			62
			13			18			7			62
			13			7			18			62
			18			13			7			62
			18			7			13			62
			14			17			7			62
			14			7			17			62
			17			14			7			62
			17			7			14			62
			15			16			7			62
			15			7			16			62
			16			15			7			62
			16			7			15			62
			8			22			8			62
			8			21			9			62
			9			21			8			62
			10			20			8			62
			11			19			8			62
			19			11			8			62
			19			8			11			62
			12			18			8			62
			12			8			18			62
			18			12			8			62
			18			8			12			62
			13			17			8			62
			13			8			17			62
			17			13			8			62
			17			8			13			62
			14			16			8			62
			14			8			16			62
			16			14			8			62
			16			8			14			62
			15			15			8			62
			15			8			15			62
			9			20			9			62
			9			19			10			62
			10			19			9			62
			19			10			9			62
			19			9			10			62
			9			18			11			62
			11			18			9			62
			18			11			9			62
			18			9			11			62
			12			17			9			62
			12			9			17			62
			17			12			9			62
			17			9			12			62
			13			16			9			62
			13			9			16			62
			16			13			9			62
			16			9			13			62
			14			15			9			62
			14			9			15			62
			15			14			9			62
			15			9			14			62
			10			18			10			62
			18			10			10			62
			10			17			11			62
			11			17			10			62
			17			11			10			62
			17			10			11			62
			10			16			12			62
			12			16			10			62
			12			10			16			62
			16			12			10			62
			16			10			12			62
			10			15			13			62
			13			15			10			62
			13			10			15			62
			15			13			10			62
			15			10			13			62
			10			14			14			62
			14			14			10			62
			14			10			14			62
			11			16			11			62
			11			11			16			62
			16			11			11			62
			11			15			12			62
			11			12			15			62
			12			15			11			62
			12			11			15			62
			15			12			11			62
			15			11			12			62
			11			14			13			62
			11			13			14			62
			13			14			11			62
			13			11			14			62
			14			13			11			62
			14			11			13			62
			12			14			12			62
			12			12			14			62
			14			12			12			62
			12			13			13			62
			13			13			12			62
			13			12			13			62
			5			32			0			63
			6			31			0			63
			7			30			0			63
			8			29			0			63
			9			28			0			63
			10			27			0			63
			11			26			0			63
			12			25			0			63
			13			24			0			63
			14			23			0			63
			15			22			0			63
			15			0			22			63
			16			21			0			63
			16			0			21			63
			17			20			0			63
			17			0			20			63
			20			0			17			63
			18			19			0			63
			18			0			19			63
			19			0			18			63
			5			31			1			63
			6			30			1			63
			7			29			1			63
			8			28			1			63
			9			27			1			63
			10			26			1			63
			11			25			1			63
			12			24			1			63
			13			23			1			63
			14			22			1			63
			14			1			22			63
			15			21			1			63
			15			1			21			63
			16			20			1			63
			16			1			20			63
			20			1			16			63
			17			19			1			63
			17			1			19			63
			19			1			17			63
			18			18			1			63
			18			1			18			63
			6			29			2			63
			7			28			2			63
			8			27			2			63
			9			26			2			63
			10			25			2			63
			11			24			2			63
			12			23			2			63
			13			22			2			63
			14			21			2			63
			14			2			21			63
			15			20			2			63
			15			2			20			63
			20			2			15			63
			16			19			2			63
			16			2			19			63
			19			16			2			63
			19			2			16			63
			17			18			2			63
			17			2			18			63
			18			17			2			63
			18			2			17			63
			6			28			3			63
			7			27			3			63
			8			26			3			63
			9			25			3			63
			10			24			3			63
			11			23			3			63
			12			22			3			63
			13			21			3			63
			14			20			3			63
			14			3			20			63
			20			3			14			63
			15			19			3			63
			15			3			19			63
			19			15			3			63
			19			3			15			63
			16			18			3			63
			16			3			18			63
			18			16			3			63
			18			3			16			63
			17			17			3			63
			17			3			17			63
			7			26			4			63
			8			25			4			63
			9			24			4			63
			10			23			4			63
			11			22			4			63
			12			21			4			63
			13			20			4			63
			13			4			20			63
			20			4			13			63
			14			19			4			63
			14			4			19			63
			19			14			4			63
			19			4			14			63
			15			18			4			63
			15			4			18			63
			18			15			4			63
			18			4			15			63
			16			17			4			63
			16			4			17			63
			17			16			4			63
			17			4			16			63
			7			25			5			63
			8			24			5			63
			9			23			5			63
			10			22			5			63
			11			21			5			63
			12			20			5			63
			20			5			12			63
			13			19			5			63
			13			5			19			63
			19			13			5			63
			19			5			13			63
			14			18			5			63
			14			5			18			63
			18			14			5			63
			18			5			14			63
			15			17			5			63
			15			5			17			63
			17			15			5			63
			17			5			15			63
			16			16			5			63
			16			5			16			63
			7			24			6			63
			8			23			6			63
			9			22			6			63
			10			21			6			63
			11			20			6			63
			12			19			6			63
			19			12			6			63
			19			6			12			63
			13			18			6			63
			13			6			18			63
			18			13			6			63
			18			6			13			63
			14			17			6			63
			14			6			17			63
			17			14			6			63
			17			6			14			63
			15			16			6			63
			15			6			16			63
			16			15			6			63
			16			6			15			63
			8			22			7			63
			9			21			7			63
			10			20			7			63
			11			19			7			63
			19			11			7			63
			19			7			11			63
			12			18			7			63
			18			12			7			63
			18			7			12			63
			13			17			7			63
			13			7			17			63
			17			13			7			63
			17			7			13			63
			14			16			7			63
			14			7			16			63
			16			14			7			63
			16			7			14			63
			15			15			7			63
			15			7			15			63
			8			21			8			63
			9			20			8			63
			10			19			8			63
			19			10			8			63
			19			8			10			63
			11			18			8			63
			18			11			8			63
			18			8			11			63
			12			17			8			63
			12			8			17			63
			17			12			8			63
			17			8			12			63
			13			16			8			63
			13			8			16			63
			16			13			8			63
			16			8			13			63
			14			15			8			63
			14			8			15			63
			15			14			8			63
			15			8			14			63
			9			19			9			63
			19			9			9			63
			9			18			10			63
			10			18			9			63
			18			10			9			63
			18			9			10			63
			11			17			9			63
			17			11			9			63
			17			9			11			63
			12			16			9			63
			12			9			16			63
			16			12			9			63
			16			9			12			63
			13			15			9			63
			13			9			15			63
			15			13			9			63
			15			9			13			63
			14			14			9			63
			14			9			14			63
			10			17			10			63
			17			10			10			63
			10			16			11			63
			11			16			10			63
			16			11			10			63
			16			10			11			63
			10			15			12			63
			12			15			10			63
			12			10			15			63
			15			12			10			63
			15			10			12			63
			10			14			13			63
			13			14			10			63
			13			10			14			63
			14			13			10			63
			14			10			13			63
			11			15			11			63
			11			11			15			63
			15			11			11			63
			11			14			12			63
			11			12			14			63
			12			14			11			63
			12			11			14			63
			14			12			11			63
			14			11			12			63
			11			13			13			63
			13			13			11			63
			13			11			13			63
			12			13			12			63
			12			12			13			63
			13			12			12			63
			5			31			0			64
			6			30			0			64
			7			29			0			64
			8			28			0			64
			9			27			0			64
			10			26			0			64
			11			25			0			64
			12			24			0			64
			13			23			0			64
			14			22			0			64
			15			21			0			64
			15			0			21			64
			16			20			0			64
			16			0			20			64
			20			0			16			64
			17			19			0			64
			17			0			19			64
			19			0			17			64
			18			18			0			64
			18			0			18			64
			6			29			1			64
			7			28			1			64
			8			27			1			64
			9			26			1			64
			10			25			1			64
			11			24			1			64
			12			23			1			64
			13			22			1			64
			14			21			1			64
			14			1			21			64
			15			20			1			64
			15			1			20			64
			20			1			15			64
			16			19			1			64
			16			1			19			64
			19			16			1			64
			19			1			16			64
			17			18			1			64
			17			1			18			64
			18			17			1			64
			18			1			17			64
			6			28			2			64
			7			27			2			64
			8			26			2			64
			9			25			2			64
			10			24			2			64
			11			23			2			64
